tweet_id,text,airline_sentiment
569645783974195202,"@AmericanAir Got an email about an itinerary change, but can't seem to get to anyone on phone. New flight time doesn't work for me. Help?",negative
569645502729457666,@AmericanAir please help my flight appears Cancelled Flight 1503 from ft. Lauderdale to Dallas to LAX. Is there anything leaving from Mia or FLL? ThxU,average
569645350379757568,"@AmericanAir 's computer systems are down, can't leave without a flight plan! Any ETA, American air?",negative
569645294708609025,.@AmericanAir ReFlight Booking Problems for the following day is unacceptable. DMing you that and our phone number.,negative
569645082414080000,@AmericanAir I want the flight I have on hold. I don't want a new flight.,negative
569644902637813761,@AmericanAir Sitting at the gate on Flight 719 for an hour due to Sabre being down. What backup plan is in place if Sabre cannot be fixed?,negative
569644759024852992,@AmericanAir @dfwairport got rebooked through the AA online app.,average
569644716343455744,@AmericanAir please pray for us that our gear is not lost or stolen due to YOUR incompetent employees. #CNN #ABCNews #MSNBC #Photography,negative
569644637343711232,@AmericanAir shoutout to the agent on duty now @ Gate B1 #ABQ / outstanding customer service w delayed FLT 336 http://t.co/OoEJ4d4JoP,good
569644495517589504,@AmericanAir ...is this how you want to treat your platinum (and two gold) flyers??,negative
569644335014092800,@AmericanAir Your gate attendants in ABQ are awful as was your service. You should be ashamed. Terrible experience here from start to finish,negative
569644332573007873,"@AmericanAir Still sitting in airport as 6:05 flt delayed until 6:55...but still not boarding, what is happening?  No info....",worse
569644168584105984,"@AmericanAir @sa_craig no gate agent, and only 3 PA updates for 3 hours, hinted at abandonment. horrible experience for all passengers.",worse
569644070470963201,"@AmericanAir been a very long day in Philly...12:13pm flt to ORD Cancelled Flighted with NO notice, no message, no email.  NOT NICE FOR WE PLATINUMS.",worse
569644041857421312,@AmericanAir my travel for tomorrow was Cancelled Flightled and then stupidly rebooked for tomorrow! I can't get through to reservations!,negative
569643921543958530,@AmericanAir what name and department does it come under? Thanks,average
569643614113918976,@AmericanAir 1416 Cancelled Flightled? Can't get out for two days? No explanation?,worse
569643388611330048,"@AmericanAir @sa_craig no, not helped one bit. actually ended up driving home due to extreme disorganization and lack of communication.",worse
569643354557796353,@AmericanAir United needs our ticket number since you rebooked us and you gave the incorrect ticket number now we can't check in #help,worse
569643344462262274,#nothelpful MT @AmericanAir: Our call volume is extremely high today. Our apologies. Please continue contacting Reservations for assistance.,negative
569643301332258817,"@AmericanAir I've been trying to call to cxl a reservation for tomorrow, due to needing surgery this week - cannot get through?",negative
569643210785497088,@AmericanAir I can't keep dialing you guys all day. Can I get into the callback queue?,worse
569643184067727361,@AmericanAir Cancelled Flight previous request. Will accept ticket number for document number,average
569642989515112448,@AmericanAir I've called that and they said they can't help me and it's out of their hands. I really feel like an under appreciated customer,worse
569642766407483392,@AmericanAir 62 inches !?,average
569642757767081984,@AmericanAir Thank you. Good suggestion. I checked and we were not rebooked. We'll keep checking and looking for other flights,good
569642742852268032,@AmericanAir they could be seen if your horrible customer service group would actually update the information! Never fly American again!,worse
569642306640306176,@AmericanAir Am on web site requesting refund for Cancelled Flightled flight. It requires numerical document number. Where get it?,average
569642267385798657,"@AmericanAir Hmm. Looks like you looked at my tweet from last month, not this one. Was able to get U.K. agent to help me, thanks.",good
569642200595898368,"@AmericanAir Stuck on a plane at JFK: food was not on the plane now we need to wait crew to push back the plane. Good job, AA!",negative
569642145977479169,@AmericanAir no one met flight 1081 to LAX to tell passengers where to go or what flights they were rebooked on #badmgmt #AmericanAirlines,negative
569641915114659840,@AmericanAir while I'm aggravated - shouldn't baggage fees disappear now that gas prices have dropped?,negative
569641880276893697,"“@AmericanAir: @Dawn_Davis You're very welcome, Dawn. We love taking you flying. Let's do it again!” Again in 1 week!",good
569641841454239744,@americanair never fails to disappoint. waiting at jfk an hour after scheduled take off and still no word on departure,negative
569641810571763712,"@AmericanAir one of my luggage didn't made it onto my flight, hope it really gets here tomorrow, as I was told 😓😭",worse
569641785347059712,"@AmericanAir lost my wife's luggage and nobody gives you and answer, all they say is go here or call there.",worse
569641693726842880,@AmericanAir check your dm pls,average
569641676244791296,@AmericanAir why don't you have driver service to get employees to work in bad weather like hospitals etc #badmgmt #AmericanAirlines,negative
569641587766009856,@AmericanAir the fact that that rule makes it poor customer service. I can Cancelled Flight/change on @SouthwestAir with no penalty or hoops.,worse
569641551116177409,@AmericanAir Thank you! You will see me :),good
569641343439360000,@AmericanAir a phone call or email when you Cancelled Flight a flight would be lovely.,negative
569641336652967937,@AmericanAir a guy try right...,average
569641259826061312,@AmericanAir You've now put me on a BA flight - can I get access for 2 for the lounge? Been at ORD for 11.5 hrs now and still have 5 to go.,worse
569641247075213312,@AmericanAir flight 1081 from IAD to LAX sat for more than 3hrs because ground crew couldn't drive in snow #badmgmt #AmericanAirlines,negative
569640847119163394,"@AmericanAir Haha I had a boarding pass for 12B, was boarding the plane and the gate agent told me to go to 41G. I'm here now. No worries.",good
569640139288412160,@AmericanAir you cxl both my flights to/from DFW to CLL w/o notice then treat me like trash on the phone and offer no compensation? WTH?,negative
569640038302134273,"As am I, @AmericanAir - but thankfully there was a @united lounge next door. Really not impressed by oneworld partnerships :(",negative
569639972615135232,@AmericanAir delayed.....wow,worse
569639923080404994,@AmericanAir My flt AA375 for 02/23 got cncled and i cant get hold of a CSR so i can get alternate arrangement. Plz help,worse
569639607639285761,@AmericanAir our flight was Cancelled Flightled and rebooked to United. You didn't give them accurate ticket number now we can't check in. #annoyed,worse
569639529805688832,@AmericanAir You guys are totally losing me. I've been an AA fan for years but telling me reps are busy and hanging up on me is really bad.,worse
569638919131627522,"@AmericanAir @NY_NJairports AA1224: 45 mins for Priority bags to arrive, now Late Flight for evening plans! Delta 20 min bag guarantee anyone? :(",negative
569638585571221504,@AmericanAir sitting in a 2 hour long at least phone queue. Hoping I get things rebooked in time or at least some plastic wings. #tears,worse
569638503199285248,@AmericanAir it's always better to find out equipment is INOP on the ground than in the air! #safetyfirst,negative
569638470538301442,@AmericanAir is rude a hiring requirement at key west airport shaking my head,negative
569638441803075585,@AmericanAir can I DM you info?,average
569638240233390081,"@AmericanAir 11 out of 11 delayed flights, you suck and getting worse",worse
569637593278779392,@AmericanAir Tired of sitting on a delayed #1702 again and again computer down,worse
569636885863251969,@AmericanAir @dotnetnate Two hour wait for EXPs as I sit on a JFK PHX flight because US computers are down. Any shot at an LAX flight?,negative
569636551321194497,@AmericanAir awesome! Thx,good
569636447956930561,"@AmericanAir @SeguineJ AA - this is a joke, right? That line isn't even accepting calls right now - they just hang up.",negative
569636064035348480,"@AmericanAir yes, and rebooked incorrectly.",negative
569636003473793024,"@AmericanAir fair enough. But they could have at least told us. Once again it's the lack of communication. Delays happen, just tell me",negative
569635939422593024,@AmericanAir even with calls you haven't been able to help us anyway. #nevergettinghome,worse
569635382834421761,@AmericanAir 2293 is the Cancelled Flightled one,worse
569635291490693120,@AmericanAir 1138 got us to LGA safely. Thanks for taking the time to make the plane safe before flying!,good
569634918973751297,"@AmericanAir Cancelled Flightled my flight, didn't notify me, and I can only rebook by phone, but can't get through to an agent. Epic. Fail.",worse
569634828641034240,"@AmericanAir i was just severely upset by the rude cs rep. I get she's prob stressed, but I am too! An ""aw, let me help"" cld mk it btr",worse
